opened	open	close	tx_id	updated	from	from_blockchain	amount1	virtual	quote1	val1	gain_10_percent	to	to_blockchain	net	ersatz	quote2	val2
2026-02-20	1	0	virtual_swap	2026-04-02	ETH	Cardano	0	1.0455357	$2055.33	$2148.92	1.1500893	ADA	Cardano	9000	0	$0.2388	$2149.20
2026-02-20	2	0	https://cexplorer.io/tx/42d51c2a92f6beac14acaedd8d92f82bc2dddc7e8dfe9712c0be82fe025b28a9	n/a	ADA	Cardano	9000	0	$0.2871	$2583.90	9900	ETH	Cardano	1.10263	0	$1956.62	$2157.43
